a.id	b.id	relation	bidirectional	detectionMethod	pmid	a.organism	b.organism	a.name	a.idType	b.name	b.idType	cellType	a.modification	a.cellularComponent	b.modification	b.cellularComponent	provider	comment
7020	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	DNA POL ALPHA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	DNA TOPOISOMERASE I	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	1812	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	DRD1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	1828	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	DSG1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	1829	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	DSG2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	1830	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	DSG3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	1956	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	EGFR	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	1958	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	EGR1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2006	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ELN	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2022	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ENG	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2064	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ERBB2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	30816	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ERVWE1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2113	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ETS1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2114	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ETS2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2149	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	F2R	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2152	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	F3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2194	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	FASN	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2192	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	FBLN1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2261	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	FGFR3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2313	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	FLI1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2314	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	FLII	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2548	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GAA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2581	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GALC	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2588	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GALNS	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2591	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GALNT3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2520	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GAS	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2729	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GCLC	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2668	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GDNF	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2670	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GFAP	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2689	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GH2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2735	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GLI	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2746	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GLUD1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2760	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GM2A	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2771	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GNAI2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2798	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GNRHR	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2719	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GPC3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2879	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GPX4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2904	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GRIN2B	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2980	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GUCA2A	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2981	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GUCA2B	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2990	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GUSB	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2992	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	GYG	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3034	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HAL	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3055	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HCK	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HCOX-2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3064	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HD	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3073	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HEXA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3074	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HEXB	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3077	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HFE	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3092	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HIP1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3099	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HK2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3158	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HMGCS2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3162	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HMOX1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	29911	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HOOK2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3199	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HOXA2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3201	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HOXA4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3204	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HOXA7	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3265	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HRAS	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3269	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HRH1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3292	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HSD17B1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3294	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HSD17B2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3295	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HSD17B4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3303	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HSPA1A	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3312	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HSPA8	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3315	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HSPB1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3360	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	HTR4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3383	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ICAM1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3386	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ICAM4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	2694	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IF	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3458	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IFNG	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3459	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IFNGR1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3480	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IGF1R	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3481	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IGF2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3485	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IGFBP2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3486	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IGFBP3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3488	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IGFBP5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3596	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IL13	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3598	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IL13RA2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3560	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IL2RB	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3562	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IL3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3565	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IL4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3569	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IL6	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3575	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IL7R	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3576	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IL8	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3613	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	IMPA2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3673	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ITGA2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3688	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ITGB1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3708	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ITPR1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3728	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	JUP	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3730	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KAL1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3741	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KCNA5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3796	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KIF2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3815	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KIT	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3861	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KRT14	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3868	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KRT16	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3872	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KRT17	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3851	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KRT4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3852	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	KRT5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3897	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	L1CAM	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3912	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	LAMB1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3973	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	LHCGR	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	3990	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	LIPC	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	LOC144467	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	4015	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	LOX	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	7804	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	LRP8	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	4056	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	LTC4S	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	8174	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	MADCAM1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	4125	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	MAN2B1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	4137	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	MAPT	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	8720	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	MBTPS1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	4162	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	MCAM	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	4200	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	ME2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
7020	4248	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	TFAP2A	entrezGeneID	MGAT3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
